#,schema_name,table_name,column_name,data_type
510,pg_catalog,pg_index,indisclustered,boolean
511,pg_catalog,pg_index,indisvalid,boolean
512,pg_catalog,pg_index,indcheckxmin,boolean
513,pg_catalog,pg_index,indisready,boolean
514,pg_catalog,pg_index,indislive,boolean
515,pg_catalog,pg_index,indisreplident,boolean
516,pg_catalog,pg_index,indkey,int2vector
517,pg_catalog,pg_index,indcollation,oidvector
518,pg_catalog,pg_index,indclass,oidvector
519,pg_catalog,pg_index,indoption,int2vector
520,pg_catalog,pg_index,indexprs,pg_node_tree
521,pg_catalog,pg_index,indpred,pg_node_tree
522,pg_catalog,pg_inherits,inhrelid,oid
523,pg_catalog,pg_inherits,inhparent,oid
524,pg_catalog,pg_inherits,inhseqno,integer
525,pg_catalog,pg_inherits,inhdetachpending,boolean
526,pg_catalog,pg_init_privs,objoid,oid
527,pg_catalog,pg_init_privs,classoid,oid
528,pg_catalog,pg_init_privs,objsubid,integer
529,pg_catalog,pg_init_privs,privtype,"""char"""
530,pg_catalog,pg_init_privs,initprivs,aclitem[]
531,pg_catalog,pg_language,oid,oid
532,pg_catalog,pg_language,lanname,name
533,pg_catalog,pg_language,lanowner,oid
534,pg_catalog,pg_language,lanispl,boolean
535,pg_catalog,pg_language,lanpltrusted,boolean
536,pg_catalog,pg_language,lanplcallfoid,oid
537,pg_catalog,pg_language,laninline,oid
538,pg_catalog,pg_language,lanvalidator,oid
539,pg_catalog,pg_language,lanacl,aclitem[]
540,pg_catalog,pg_largeobject,loid,oid
541,pg_catalog,pg_largeobject,pageno,integer
542,pg_catalog,pg_largeobject,data,bytea
543,pg_catalog,pg_largeobject_metadata,oid,oid
544,pg_catalog,pg_largeobject_metadata,lomowner,oid
545,pg_catalog,pg_largeobject_metadata,lomacl,aclitem[]
546,pg_catalog,pg_namespace,oid,oid
547,pg_catalog,pg_namespace,nspname,name
548,pg_catalog,pg_namespace,nspowner,oid
549,pg_catalog,pg_namespace,nspacl,aclitem[]
550,pg_catalog,pg_opclass,oid,oid
551,pg_catalog,pg_opclass,opcmethod,oid
552,pg_catalog,pg_opclass,opcname,name
553,pg_catalog,pg_opclass,opcnamespace,oid
554,pg_catalog,pg_opclass,opcowner,oid
555,pg_catalog,pg_opclass,opcfamily,oid
556,pg_catalog,pg_opclass,opcintype,oid
557,pg_catalog,pg_opclass,opcdefault,boolean
558,pg_catalog,pg_opclass,opckeytype,oid
559,pg_catalog,pg_operator,oid,oid
560,pg_catalog,pg_operator,oprname,name
561,pg_catalog,pg_operator,oprnamespace,oid
562,pg_catalog,pg_operator,oprowner,oid
563,pg_catalog,pg_operator,oprkind,"""char"""
564,pg_catalog,pg_operator,oprcanmerge,boolean
565,pg_catalog,pg_operator,oprcanhash,boolean
566,pg_catalog,pg_operator,oprleft,oid
567,pg_catalog,pg_operator,oprright,oid
568,pg_catalog,pg_operator,oprresult,oid
569,pg_catalog,pg_operator,oprcom,oid
570,pg_catalog,pg_operator,oprnegate,oid
571,pg_catalog,pg_operator,oprcode,regproc
572,pg_catalog,pg_operator,oprrest,regproc
573,pg_catalog,pg_operator,oprjoin,regproc
574,pg_catalog,pg_opfamily,oid,oid
575,pg_catalog,pg_opfamily,opfmethod,oid
576,pg_catalog,pg_opfamily,opfname,name
577,pg_catalog,pg_opfamily,opfnamespace,oid
578,pg_catalog,pg_opfamily,opfowner,oid
579,pg_catalog,pg_partitioned_table,partrelid,oid
580,pg_catalog,pg_partitioned_table,partstrat,"""char"""
581,pg_catalog,pg_partitioned_table,partnatts,smallint
582,pg_catalog,pg_partitioned_table,partdefid,oid
583,pg_catalog,pg_partitioned_table,partattrs,int2vector
584,pg_catalog,pg_partitioned_table,partclass,oidvector
585,pg_catalog,pg_partitioned_table,partcollation,oidvector
586,pg_catalog,pg_partitioned_table,partexprs,pg_node_tree
587,pg_catalog,pg_policy,oid,oid
588,pg_catalog,pg_policy,polname,name
589,pg_catalog,pg_policy,polrelid,oid
590,pg_catalog,pg_policy,polcmd,"""char"""
591,pg_catalog,pg_policy,polpermissive,boolean
592,pg_catalog,pg_policy,polroles,oid[]
593,pg_catalog,pg_policy,polqual,pg_node_tree
594,pg_catalog,pg_policy,polwithcheck,pg_node_tree
595,pg_catalog,pg_proc,oid,oid
596,pg_catalog,pg_proc,proname,name
597,pg_catalog,pg_proc,pronamespace,oid
598,pg_catalog,pg_proc,proowner,oid
599,pg_catalog,pg_proc,prolang,oid
600,pg_catalog,pg_proc,procost,real
601,pg_catalog,pg_proc,prorows,real
602,pg_catalog,pg_proc,provariadic,oid
603,pg_catalog,pg_proc,prosupport,regproc
604,pg_catalog,pg_proc,prokind,"""char"""
605,pg_catalog,pg_proc,prosecdef,boolean
606,pg_catalog,pg_proc,proleakproof,boolean
607,pg_catalog,pg_proc,proisstrict,boolean
608,pg_catalog,pg_proc,proretset,boolean
609,pg_catalog,pg_proc,provolatile,"""char"""
610,pg_catalog,pg_proc,proparallel,"""char"""
611,pg_catalog,pg_proc,pronargs,smallint
612,pg_catalog,pg_proc,pronargdefaults,smallint
613,pg_catalog,pg_proc,prorettype,oid
614,pg_catalog,pg_proc,proargtypes,oidvector
615,pg_catalog,pg_proc,proallargtypes,oid[]
616,pg_catalog,pg_proc,proargmodes,"""char""[]"
617,pg_catalog,pg_proc,proargnames,text[]
618,pg_catalog,pg_proc,proargdefaults,pg_node_tree
619,pg_catalog,pg_proc,protrftypes,oid[]
620,pg_catalog,pg_proc,prosrc,text
621,pg_catalog,pg_proc,probin,text
622,pg_catalog,pg_proc,prosqlbody,pg_node_tree
623,pg_catalog,pg_proc,proconfig,text[]
624,pg_catalog,pg_proc,proacl,aclitem[]
625,pg_catalog,pg_publication,oid,oid
626,pg_catalog,pg_publication,pubname,name
627,pg_catalog,pg_publication,pubowner,oid
628,pg_catalog,pg_publication,puballtables,boolean
629,pg_catalog,pg_publication,pubinsert,boolean
630,pg_catalog,pg_publication,pubupdate,boolean
631,pg_catalog,pg_publication,pubdelete,boolean
632,pg_catalog,pg_publication,pubtruncate,boolean
633,pg_catalog,pg_publication,pubviaroot,boolean
634,pg_catalog,pg_publication_rel,oid,oid
635,pg_catalog,pg_publication_rel,prpubid,oid
636,pg_catalog,pg_publication_rel,prrelid,oid
637,pg_catalog,pg_range,rngtypid,oid
638,pg_catalog,pg_range,rngsubtype,oid
639,pg_catalog,pg_range,rngmultitypid,oid
640,pg_catalog,pg_range,rngcollation,oid
641,pg_catalog,pg_range,rngsubopc,oid
642,pg_catalog,pg_range,rngcanonical,regproc
643,pg_catalog,pg_range,rngsubdiff,regproc
644,pg_catalog,pg_replication_origin,roident,oid
645,pg_catalog,pg_replication_origin,roname,text
646,pg_catalog,pg_rewrite,oid,oid
647,pg_catalog,pg_rewrite,rulename,name
648,pg_catalog,pg_rewrite,ev_class,oid
649,pg_catalog,pg_rewrite,ev_type,"""char"""
650,pg_catalog,pg_rewrite,ev_enabled,"""char"""
651,pg_catalog,pg_rewrite,is_instead,boolean
652,pg_catalog,pg_rewrite,ev_qual,pg_node_tree
653,pg_catalog,pg_rewrite,ev_action,pg_node_tree
654,pg_catalog,pg_seclabel,objoid,oid
655,pg_catalog,pg_seclabel,classoid,oid
656,pg_catalog,pg_seclabel,objsubid,integer
657,pg_catalog,pg_seclabel,provider,text
658,pg_catalog,pg_seclabel,label,text
659,pg_catalog,pg_sequence,seqrelid,oid
660,pg_catalog,pg_sequence,seqtypid,oid
661,pg_catalog,pg_sequence,seqstart,bigint
662,pg_catalog,pg_sequence,seqincrement,bigint
663,pg_catalog,pg_sequence,seqmax,bigint
664,pg_catalog,pg_sequence,seqmin,bigint
665,pg_catalog,pg_sequence,seqcache,bigint
666,pg_catalog,pg_sequence,seqcycle,boolean
667,pg_catalog,pg_shdepend,dbid,oid
668,pg_catalog,pg_shdepend,classid,oid
669,pg_catalog,pg_shdepend,objid,oid
670,pg_catalog,pg_shdepend,objsubid,integer
671,pg_catalog,pg_shdepend,refclassid,oid
672,pg_catalog,pg_shdepend,refobjid,oid
673,pg_catalog,pg_shdepend,deptype,"""char"""
674,pg_catalog,pg_shdescription,objoid,oid
675,pg_catalog,pg_shdescription,classoid,oid
676,pg_catalog,pg_shdescription,description,text
677,pg_catalog,pg_shseclabel,objoid,oid
678,pg_catalog,pg_shseclabel,classoid,oid
679,pg_catalog,pg_shseclabel,provider,text
680,pg_catalog,pg_shseclabel,label,text
681,pg_catalog,pg_statistic,starelid,oid
682,pg_catalog,pg_statistic,staattnum,smallint
683,pg_catalog,pg_statistic,stainherit,boolean
684,pg_catalog,pg_statistic,stanullfrac,real
685,pg_catalog,pg_statistic,stawidth,integer
686,pg_catalog,pg_statistic,stadistinct,real
687,pg_catalog,pg_statistic,stakind1,smallint
688,pg_catalog,pg_statistic,stakind2,smallint
689,pg_catalog,pg_statistic,stakind3,smallint
690,pg_catalog,pg_statistic,stakind4,smallint
691,pg_catalog,pg_statistic,stakind5,smallint
692,pg_catalog,pg_statistic,staop1,oid
693,pg_catalog,pg_statistic,staop2,oid
694,pg_catalog,pg_statistic,staop3,oid
695,pg_catalog,pg_statistic,staop4,oid
696,pg_catalog,pg_statistic,staop5,oid
697,pg_catalog,pg_statistic,stacoll1,oid
698,pg_catalog,pg_statistic,stacoll2,oid
699,pg_catalog,pg_statistic,stacoll3,oid
700,pg_catalog,pg_statistic,stacoll4,oid
701,pg_catalog,pg_statistic,stacoll5,oid
702,pg_catalog,pg_statistic,stanumbers1,real[]
703,pg_catalog,pg_statistic,stanumbers2,real[]
704,pg_catalog,pg_statistic,stanumbers3,real[]
705,pg_catalog,pg_statistic,stanumbers4,real[]
706,pg_catalog,pg_statistic,stanumbers5,real[]
707,pg_catalog,pg_statistic,stavalues1,anyarray
708,pg_catalog,pg_statistic,stavalues2,anyarray
709,pg_catalog,pg_statistic,stavalues3,anyarray
710,pg_catalog,pg_statistic,stavalues4,anyarray
711,pg_catalog,pg_statistic,stavalues5,anyarray
712,pg_catalog,pg_statistic_ext,oid,oid
713,pg_catalog,pg_statistic_ext,stxrelid,oid
714,pg_catalog,pg_statistic_ext,stxname,name
715,pg_catalog,pg_statistic_ext,stxnamespace,oid
716,pg_catalog,pg_statistic_ext,stxowner,oid
717,pg_catalog,pg_statistic_ext,stxstattarget,integer
718,pg_catalog,pg_statistic_ext,stxkeys,int2vector
719,pg_catalog,pg_statistic_ext,stxkind,"""char""[]"
720,pg_catalog,pg_statistic_ext,stxexprs,pg_node_tree
721,pg_catalog,pg_statistic_ext_data,stxoid,oid
722,pg_catalog,pg_statistic_ext_data,stxdndistinct,pg_ndistinct
723,pg_catalog,pg_statistic_ext_data,stxddependencies,pg_dependencies
724,pg_catalog,pg_statistic_ext_data,stxdmcv,pg_mcv_list
725,pg_catalog,pg_statistic_ext_data,stxdexpr,pg_statistic[]
726,pg_catalog,pg_subscription,oid,oid
727,pg_catalog,pg_subscription,subdbid,oid
728,pg_catalog,pg_subscription,subname,name
729,pg_catalog,pg_subscription,subowner,oid
730,pg_catalog,pg_subscription,subenabled,boolean
731,pg_catalog,pg_subscription,subbinary,boolean
732,pg_catalog,pg_subscription,substream,boolean
733,pg_catalog,pg_subscription,subconninfo,text
734,pg_catalog,pg_subscription,subslotname,name
735,pg_catalog,pg_subscription,subsynccommit,text
736,pg_catalog,pg_subscription,subpublications,text[]
737,pg_catalog,pg_subscription_rel,srsubid,oid
738,pg_catalog,pg_subscription_rel,srrelid,oid
739,pg_catalog,pg_subscription_rel,srsubstate,"""char"""
740,pg_catalog,pg_subscription_rel,srsublsn,pg_lsn
741,pg_catalog,pg_tablespace,oid,oid
742,pg_catalog,pg_tablespace,spcname,name
743,pg_catalog,pg_tablespace,spcowner,oid
744,pg_catalog,pg_tablespace,spcacl,aclitem[]
745,pg_catalog,pg_tablespace,spcoptions,text[]
746,pg_catalog,pg_transform,oid,oid
747,pg_catalog,pg_transform,trftype,oid
748,pg_catalog,pg_transform,trflang,oid
749,pg_catalog,pg_transform,trffromsql,regproc
750,pg_catalog,pg_transform,trftosql,regproc
751,pg_catalog,pg_trigger,oid,oid
752,pg_catalog,pg_trigger,tgrelid,oid
753,pg_catalog,pg_trigger,tgparentid,oid
754,pg_catalog,pg_trigger,tgname,name
755,pg_catalog,pg_trigger,tgfoid,oid
756,pg_catalog,pg_trigger,tgtype,smallint
757,pg_catalog,pg_trigger,tgenabled,"""char"""
758,pg_catalog,pg_trigger,tgisinternal,boolean
759,pg_catalog,pg_trigger,tgconstrrelid,oid
760,pg_catalog,pg_trigger,tgconstrindid,oid
761,pg_catalog,pg_trigger,tgconstraint,oid
762,pg_catalog,pg_trigger,tgdeferrable,boolean
763,pg_catalog,pg_trigger,tginitdeferred,boolean
764,pg_catalog,pg_trigger,tgnargs,smallint
765,pg_catalog,pg_trigger,tgattr,int2vector
766,pg_catalog,pg_trigger,tgargs,bytea
767,pg_catalog,pg_trigger,tgqual,pg_node_tree
768,pg_catalog,pg_trigger,tgoldtable,name
769,pg_catalog,pg_trigger,tgnewtable,name
770,pg_catalog,pg_ts_config,oid,oid
771,pg_catalog,pg_ts_config,cfgname,name
772,pg_catalog,pg_ts_config,cfgnamespace,oid
773,pg_catalog,pg_ts_config,cfgowner,oid
774,pg_catalog,pg_ts_config,cfgparser,oid
775,pg_catalog,pg_ts_config_map,mapcfg,oid
776,pg_catalog,pg_ts_config_map,maptokentype,integer
777,pg_catalog,pg_ts_config_map,mapseqno,integer
778,pg_catalog,pg_ts_config_map,mapdict,oid
779,pg_catalog,pg_ts_dict,oid,oid
780,pg_catalog,pg_ts_dict,dictname,name
781,pg_catalog,pg_ts_dict,dictnamespace,oid
782,pg_catalog,pg_ts_dict,dictowner,oid
783,pg_catalog,pg_ts_dict,dicttemplate,oid
784,pg_catalog,pg_ts_dict,dictinitoption,text
785,pg_catalog,pg_ts_parser,oid,oid
786,pg_catalog,pg_ts_parser,prsname,name
787,pg_catalog,pg_ts_parser,prsnamespace,oid
788,pg_catalog,pg_ts_parser,prsstart,regproc
789,pg_catalog,pg_ts_parser,prstoken,regproc
790,pg_catalog,pg_ts_parser,prsend,regproc
791,pg_catalog,pg_ts_parser,prsheadline,regproc
792,pg_catalog,pg_ts_parser,prslextype,regproc
793,pg_catalog,pg_ts_template,oid,oid
794,pg_catalog,pg_ts_template,tmplname,name
795,pg_catalog,pg_ts_template,tmplnamespace,oid
796,pg_catalog,pg_ts_template,tmplinit,regproc
797,pg_catalog,pg_ts_template,tmpllexize,regproc
798,pg_catalog,pg_type,oid,oid
799,pg_catalog,pg_type,typname,name
800,pg_catalog,pg_type,typnamespace,oid
801,pg_catalog,pg_type,typowner,oid
802,pg_catalog,pg_type,typlen,smallint
803,pg_catalog,pg_type,typbyval,boolean
804,pg_catalog,pg_type,typtype,"""char"""
805,pg_catalog,pg_type,typcategory,"""char"""
806,pg_catalog,pg_type,typispreferred,boolean
807,pg_catalog,pg_type,typisdefined,boolean
808,pg_catalog,pg_type,typdelim,"""char"""
809,pg_catalog,pg_type,typrelid,oid
810,pg_catalog,pg_type,typsubscript,regproc
811,pg_catalog,pg_type,typelem,oid
812,pg_catalog,pg_type,typarray,oid
813,pg_catalog,pg_type,typinput,regproc
814,pg_catalog,pg_type,typoutput,regproc
815,pg_catalog,pg_type,typreceive,regproc
816,pg_catalog,pg_type,typsend,regproc
817,pg_catalog,pg_type,typmodin,regproc
818,pg_catalog,pg_type,typmodout,regproc
819,pg_catalog,pg_type,typanalyze,regproc
820,pg_catalog,pg_type,typalign,"""char"""
821,pg_catalog,pg_type,typstorage,"""char"""
822,pg_catalog,pg_type,typnotnull,boolean
823,pg_catalog,pg_type,typbasetype,oid
824,pg_catalog,pg_type,typtypmod,integer
825,pg_catalog,pg_type,typndims,integer
826,pg_catalog,pg_type,typcollation,oid
827,pg_catalog,pg_type,typdefaultbin,pg_node_tree
828,pg_catalog,pg_type,typdefault,text
829,pg_catalog,pg_type,typacl,aclitem[]
830,pg_catalog,pg_user_mapping,oid,oid
831,pg_catalog,pg_user_mapping,umuser,oid
832,pg_catalog,pg_user_mapping,umserver,oid
833,pg_catalog,pg_user_mapping,umoptions,text[]
834,public,account_emailaddress,id,bigint
835,public,account_emailaddress,email,character varying(254)
836,public,account_emailaddress,verified,boolean
837,public,account_emailaddress,primary,boolean
838,public,account_emailaddress,user_id,integer
839,public,account_emailconfirmation,id,bigint
840,public,account_emailconfirmation,created,timestamp with time zone
841,public,account_emailconfirmation,sent,timestamp with time zone
842,public,account_emailconfirmation,key,character varying(64)
843,public,account_emailconfirmation,email_address_id,bigint
844,public,arbocensus_app_answer,id,bigint
845,public,arbocensus_app_answer,answer_text,text
846,public,arbocensus_app_answer,answer_url,character varying(300)
847,public,arbocensus_app_answer,sample_id,bigint
848,public,arbocensus_app_answer,step_id,bigint
849,public,arbocensus_app_externalsample,id,bigint
850,public,arbocensus_app_externalsample,tree_id,text
851,public,arbocensus_app_externalsample,validated,boolean
852,public,arbocensus_app_externalsample,validated_date,timestamp with time zone
853,public,arbocensus_app_externalsample,skipped,boolean
854,public,arbocensus_app_externalsample,assigned_to_id,integer
855,public,arbocensus_app_mlresult,id,bigint
856,public,arbocensus_app_mlresult,parameter,text
857,public,arbocensus_app_mlresult,value,text
858,public,arbocensus_app_mlresult,tree_id,bigint
859,public,arbocensus_app_mltree,id,bigint
860,public,arbocensus_app_mltree,phi_mm_pixel,double precision
861,public,arbocensus_app_mltree,created,timestamp with time zone
862,public,arbocensus_app_mltree,tree_id,text
863,public,arbocensus_app_parametervalue,id,bigint
864,public,arbocensus_app_parametervalue,original_value,text
865,public,arbocensus_app_parametervalue,created,timestamp with time zone
866,public,arbocensus_app_parametervalue,external_sample_id,bigint
867,public,arbocensus_app_parametervalue,parameter_id,bigint
868,public,arbocensus_app_parametervalue,validated_value,text
869,public,arbocensus_app_question,id,bigint
870,public,arbocensus_app_question,question,text
871,public,arbocensus_app_question,step_id,bigint
872,public,arbocensus_app_question,alternatives,character varying(200)[]
873,public,arbocensus_app_question,optional,boolean
874,public,arbocensus_app_questionfolder,id,bigint
875,public,arbocensus_app_questionfolder,question,text
876,public,arbocensus_app_questionfolder,created,timestamp with time zone
877,public,arbocensus_app_questionfolder,folder_url,text
878,public,arbocensus_app_questionimage,id,bigint
879,public,arbocensus_app_questionimage,question,text
880,public,arbocensus_app_questionimage,frame,character varying(100)
881,public,arbocensus_app_questionimage,step_id,bigint
882,public,arbocensus_app_questionimage,optional,boolean
883,public,arbocensus_app_sample,id,bigint
884,public,arbocensus_app_sample,date,timestamp with time zone
885,public,arbocensus_app_sample,latitude,double precision
886,public,arbocensus_app_sample,longitude,double precision
887,public,arbocensus_app_sample,qr,text
888,public,arbocensus_app_sample,user_id,integer
889,public,arbocensus_app_sample,complete,boolean
890,public,arbocensus_app_samplingprocess,id,bigint
891,public,arbocensus_app_samplingprocess,active,boolean
892,public,arbocensus_app_samplingprocess,name,text
893,public,arbocensus_app_samplingprocess,qr_step_enabled,boolean
894,public,arbocensus_app_samplingprocess,tree_position,boolean
895,public,arbocensus_app_samplingprocess,image_resolution,integer
896,public,arbocensus_app_step,id,bigint
897,public,arbocensus_app_step,type,character varying(1)
898,public,arbocensus_app_step,order,integer
899,public,arbocensus_app_step,sampling_process_id,bigint
900,public,arbocensus_app_validationparameter,id,bigint
901,public,arbocensus_app_validationparameter,parameter,text
902,public,arbocensus_app_validationparameter,type,character varying(1)
903,public,arbocensus_app_validationparameter,options,text[]
904,public,arbocensus_app_validationparameter,alternative_names,text[]
905,public,arbocensus_app_validationparameter,active,boolean
906,public,auth_group,id,integer
907,public,auth_group,name,character varying(150)
908,public,auth_group_permissions,id,bigint
909,public,auth_group_permissions,group_id,integer
910,public,auth_group_permissions,permission_id,integer
911,public,auth_permission,id,integer
912,public,auth_permission,name,character varying(255)
913,public,auth_permission,content_type_id,integer
914,public,auth_permission,codename,character varying(100)
915,public,auth_user,id,integer
916,public,auth_user,password,character varying(128)
917,public,auth_user,last_login,timestamp with time zone
918,public,auth_user,is_superuser,boolean
919,public,auth_user,username,character varying(150)
920,public,auth_user,first_name,character varying(150)
921,public,auth_user,last_name,character varying(150)
922,public,auth_user,email,character varying(254)
923,public,auth_user,is_staff,boolean
924,public,auth_user,is_active,boolean
925,public,auth_user,date_joined,timestamp with time zone
926,public,auth_user_groups,id,bigint
927,public,auth_user_groups,user_id,integer
928,public,auth_user_groups,group_id,integer
929,public,auth_user_user_permissions,id,bigint
930,public,auth_user_user_permissions,user_id,integer
931,public,auth_user_user_permissions,permission_id,integer
932,public,django_admin_log,id,integer
933,public,django_admin_log,action_time,timestamp with time zone
934,public,django_admin_log,object_id,text
935,public,django_admin_log,object_repr,character varying(200)
936,public,django_admin_log,action_flag,smallint
937,public,django_admin_log,change_message,text
938,public,django_admin_log,content_type_id,integer
939,public,django_admin_log,user_id,integer
940,public,django_content_type,id,integer
941,public,django_content_type,app_label,character varying(100)
942,public,django_content_type,model,character varying(100)
943,public,django_migrations,id,bigint
944,public,django_migrations,app,character varying(255)
945,public,django_migrations,name,character varying(255)
946,public,django_migrations,applied,timestamp with time zone
947,public,django_session,session_key,character varying(40)
948,public,django_session,session_data,text
949,public,django_session,expire_date,timestamp with time zone
950,public,django_site,id,integer
951,public,django_site,domain,character varying(100)
952,public,django_site,name,character varying(50)
953,public,socialaccount_socialaccount,id,bigint
954,public,socialaccount_socialaccount,provider,character varying(30)
955,public,socialaccount_socialaccount,uid,character varying(191)
956,public,socialaccount_socialaccount,last_login,timestamp with time zone
957,public,socialaccount_socialaccount,date_joined,timestamp with time zone
958,public,socialaccount_socialaccount,extra_data,text
959,public,socialaccount_socialaccount,user_id,integer
960,public,socialaccount_socialapp,id,bigint
961,public,socialaccount_socialapp,provider,character varying(30)
962,public,socialaccount_socialapp,name,character varying(40)
963,public,socialaccount_socialapp,client_id,character varying(191)
964,public,socialaccount_socialapp,secret,character varying(191)
965,public,socialaccount_socialapp,key,character varying(191)
966,public,socialaccount_socialapp_sites,id,bigint
967,public,socialaccount_socialapp_sites,socialapp_id,bigint
968,public,socialaccount_socialapp_sites,site_id,integer
969,public,socialaccount_socialtoken,id,bigint
970,public,socialaccount_socialtoken,token,text
971,public,socialaccount_socialtoken,token_secret,text
972,public,socialaccount_socialtoken,expires_at,timestamp with time zone
973,public,socialaccount_socialtoken,account_id,bigint
974,public,socialaccount_socialtoken,app_id,bigint
