#,schema_name,table_name,column_name,data_type
554,pg_catalog,pg_ts_template,tmplnamespace,oid
555,pg_catalog,pg_ts_template,tmplinit,regproc
556,pg_catalog,pg_ts_template,tmpllexize,regproc
557,pg_catalog,pg_type,oid,oid
558,pg_catalog,pg_type,typname,name
559,pg_catalog,pg_type,typnamespace,oid
560,pg_catalog,pg_type,typowner,oid
561,pg_catalog,pg_type,typlen,smallint
562,pg_catalog,pg_type,typbyval,boolean
563,pg_catalog,pg_type,typtype,"""char"""
564,pg_catalog,pg_type,typcategory,"""char"""
565,pg_catalog,pg_type,typispreferred,boolean
566,pg_catalog,pg_type,typisdefined,boolean
567,pg_catalog,pg_type,typdelim,"""char"""
568,pg_catalog,pg_type,typrelid,oid
569,pg_catalog,pg_type,typsubscript,regproc
570,pg_catalog,pg_type,typelem,oid
571,pg_catalog,pg_type,typarray,oid
572,pg_catalog,pg_type,typinput,regproc
573,pg_catalog,pg_type,typoutput,regproc
574,pg_catalog,pg_type,typreceive,regproc
575,pg_catalog,pg_type,typsend,regproc
576,pg_catalog,pg_type,typmodin,regproc
577,pg_catalog,pg_type,typmodout,regproc
578,pg_catalog,pg_type,typanalyze,regproc
579,pg_catalog,pg_type,typalign,"""char"""
580,pg_catalog,pg_type,typstorage,"""char"""
581,pg_catalog,pg_type,typnotnull,boolean
582,pg_catalog,pg_type,typbasetype,oid
583,pg_catalog,pg_type,typtypmod,integer
584,pg_catalog,pg_type,typndims,integer
585,pg_catalog,pg_type,typcollation,oid
586,pg_catalog,pg_type,typdefaultbin,pg_node_tree
587,pg_catalog,pg_type,typdefault,text
588,pg_catalog,pg_type,typacl,aclitem[]
589,pg_catalog,pg_user_mapping,oid,oid
590,pg_catalog,pg_user_mapping,umuser,oid
591,pg_catalog,pg_user_mapping,umserver,oid
592,pg_catalog,pg_user_mapping,umoptions,text[]
593,public,arbocensus_api_app_answer,id,bigint
594,public,arbocensus_api_app_answer,date,timestamp with time zone
595,public,arbocensus_api_app_answer,answer_text,text
596,public,arbocensus_api_app_answer,answer_url,character varying(300)
597,public,arbocensus_api_app_answer,sample_id,bigint
598,public,arbocensus_api_app_answer,step_id,bigint
599,public,arbocensus_api_app_answer,answer_mark,text
600,public,arbocensus_api_app_answer,crop_url,character varying(300)
601,public,arbocensus_api_app_answer,current_latitude,double precision
602,public,arbocensus_api_app_answer,current_longitude,double precision
603,public,arbocensus_api_app_answer,device,text
604,public,arbocensus_api_app_answer,image_processed,boolean
605,public,arbocensus_api_app_arboristinfo,id,bigint
606,public,arbocensus_api_app_arboristinfo,attribute_id,bigint
607,public,arbocensus_api_app_arboristinfo,image_processing_id,bigint
608,public,arbocensus_api_app_arboristinfo,value,double precision
609,public,arbocensus_api_app_area,id,bigint
610,public,arbocensus_api_app_area,name,text
611,public,arbocensus_api_app_area,points_per_sample,integer
612,public,arbocensus_api_app_area,coordinates,double precision[]
613,public,arbocensus_api_app_area,campaign_id,bigint
614,public,arbocensus_api_app_attribute,id,bigint
615,public,arbocensus_api_app_attribute,name,character varying(255)
616,public,arbocensus_api_app_attribute,params,jsonb
617,public,arbocensus_api_app_attribute,active,boolean
618,public,arbocensus_api_app_attribute,tolerance,double precision
619,public,arbocensus_api_app_attribute,use_to_identify,boolean
620,public,arbocensus_api_app_campaign,id,bigint
621,public,arbocensus_api_app_campaign,name,text
622,public,arbocensus_api_app_campaign,description,text
623,public,arbocensus_api_app_campaign,start_date,timestamp with time zone
624,public,arbocensus_api_app_campaign,end_date,timestamp with time zone
625,public,arbocensus_api_app_campaign,qr_step_enabled,boolean
626,public,arbocensus_api_app_campaign,image_resolution,integer
627,public,arbocensus_api_app_campaign,sponsor_id,bigint
628,public,arbocensus_api_app_campaign,end_time,time without time zone
629,public,arbocensus_api_app_campaign,start_time,time without time zone
630,public,arbocensus_api_app_edge,id,bigint
631,public,arbocensus_api_app_edge,name,text
632,public,arbocensus_api_app_edge,coordinates,double precision[]
633,public,arbocensus_api_app_edge,campaign_id,bigint
634,public,arbocensus_api_app_edge,area_id,bigint
635,public,arbocensus_api_app_edge,neighbors,text[]
636,public,arbocensus_api_app_edge,prediction,character varying(20)
637,public,arbocensus_api_app_imageprocessing,id,bigint
638,public,arbocensus_api_app_imageprocessing,created_at,timestamp with time zone
639,public,arbocensus_api_app_imageprocessing,answer_id,bigint
640,public,arbocensus_api_app_imageprocessing,is_valid,boolean
641,public,arbocensus_api_app_imageprocessing,response,jsonb
642,public,arbocensus_api_app_institution,id,bigint
643,public,arbocensus_api_app_institution,name,text
644,public,arbocensus_api_app_institution,logo_url,text
645,public,arbocensus_api_app_participant,id,bigint
646,public,arbocensus_api_app_participant,is_leader,boolean
647,public,arbocensus_api_app_participant,application_date,date
648,public,arbocensus_api_app_participant,resolution_date,date
649,public,arbocensus_api_app_participant,accepted,boolean
650,public,arbocensus_api_app_participant,team_id,bigint
651,public,arbocensus_api_app_participant,user_id,bigint
652,public,arbocensus_api_app_sample,id,bigint
653,public,arbocensus_api_app_sample,date,timestamp with time zone
654,public,arbocensus_api_app_sample,tree_id,text
655,public,arbocensus_api_app_sample,tree_latitude,double precision
656,public,arbocensus_api_app_sample,tree_longitude,double precision
657,public,arbocensus_api_app_sample,completed,boolean
658,public,arbocensus_api_app_sample,score,integer
659,public,arbocensus_api_app_sample,area_id,bigint
660,public,arbocensus_api_app_sample,participant_id,bigint
661,public,arbocensus_api_app_sample,user_latitude,double precision
662,public,arbocensus_api_app_sample,user_longitude,double precision
663,public,arbocensus_api_app_sample,real_tree_id,bigint
664,public,arbocensus_api_app_sponsor,id,bigint
665,public,arbocensus_api_app_sponsor,name,text
666,public,arbocensus_api_app_sponsor,main_color,text
667,public,arbocensus_api_app_sponsor,logo_url,text
668,public,arbocensus_api_app_step,id,bigint
669,public,arbocensus_api_app_step,type,character varying(1)
670,public,arbocensus_api_app_step,order,integer
671,public,arbocensus_api_app_step,optional,boolean
672,public,arbocensus_api_app_step,title,text
673,public,arbocensus_api_app_step,description,text
674,public,arbocensus_api_app_step,alternatives,character varying(200)[]
675,public,arbocensus_api_app_step,example_image_url,text
676,public,arbocensus_api_app_step,campaign_id,bigint
677,public,arbocensus_api_app_step,drawable_description,text
678,public,arbocensus_api_app_step,is_image_drawable,boolean
679,public,arbocensus_api_app_step,is_image_croppable,boolean
680,public,arbocensus_api_app_step,mask_url,text
681,public,arbocensus_api_app_step,data_type,character varying(30)
682,public,arbocensus_api_app_step,suffix,text
683,public,arbocensus_api_app_step,uses_card,boolean
684,public,arbocensus_api_app_step,to_process,boolean
685,public,arbocensus_api_app_team,id,bigint
686,public,arbocensus_api_app_team,name,text
687,public,arbocensus_api_app_team,is_public,boolean
688,public,arbocensus_api_app_team,campaign_id,bigint
689,public,arbocensus_api_app_team,institution_id,bigint
690,public,arbocensus_api_app_team,avatar,character varying(255)
691,public,arbocensus_api_app_team,color,text
692,public,arbocensus_api_app_tree,id,bigint
693,public,arbocensus_api_app_tree,latitude,double precision
694,public,arbocensus_api_app_tree,longitude,double precision
695,public,arbocensus_api_app_tree,tree_species,text
696,public,arbocensus_api_app_user,id,bigint
697,public,arbocensus_api_app_user,password,character varying(128)
698,public,arbocensus_api_app_user,last_login,timestamp with time zone
699,public,arbocensus_api_app_user,is_superuser,boolean
700,public,arbocensus_api_app_user,username,character varying(255)
701,public,arbocensus_api_app_user,email,character varying(255)
702,public,arbocensus_api_app_user,is_verified,boolean
703,public,arbocensus_api_app_user,is_active,boolean
704,public,arbocensus_api_app_user,is_staff,boolean
705,public,arbocensus_api_app_user,created_at,timestamp with time zone
706,public,arbocensus_api_app_user,updated_at,timestamp with time zone
707,public,arbocensus_api_app_user,auth_provider,character varying(255)
708,public,arbocensus_api_app_user,current_tutorial_step,integer
709,public,arbocensus_api_app_user,has_completed_tutorial,boolean
710,public,arbocensus_api_app_user_groups,id,bigint
711,public,arbocensus_api_app_user_groups,user_id,bigint
712,public,arbocensus_api_app_user_groups,group_id,integer
713,public,arbocensus_api_app_user_user_permissions,id,bigint
714,public,arbocensus_api_app_user_user_permissions,user_id,bigint
715,public,arbocensus_api_app_user_user_permissions,permission_id,integer
716,public,auth_group,id,integer
717,public,auth_group,name,character varying(150)
718,public,auth_group_permissions,id,bigint
719,public,auth_group_permissions,group_id,integer
720,public,auth_group_permissions,permission_id,integer
721,public,auth_permission,id,integer
722,public,auth_permission,name,character varying(255)
723,public,auth_permission,content_type_id,integer
724,public,auth_permission,codename,character varying(100)
725,public,django_admin_log,id,integer
726,public,django_admin_log,action_time,timestamp with time zone
727,public,django_admin_log,object_id,text
728,public,django_admin_log,object_repr,character varying(200)
729,public,django_admin_log,action_flag,smallint
730,public,django_admin_log,change_message,text
731,public,django_admin_log,content_type_id,integer
732,public,django_admin_log,user_id,bigint
733,public,django_content_type,id,integer
734,public,django_content_type,app_label,character varying(100)
735,public,django_content_type,model,character varying(100)
736,public,django_migrations,id,bigint
737,public,django_migrations,app,character varying(255)
738,public,django_migrations,name,character varying(255)
739,public,django_migrations,applied,timestamp with time zone
740,public,django_session,session_key,character varying(40)
741,public,django_session,session_data,text
742,public,django_session,expire_date,timestamp with time zone
743,public,rest_framework_api_key_apikey,id,character varying(150)
744,public,rest_framework_api_key_apikey,created,timestamp with time zone
745,public,rest_framework_api_key_apikey,name,character varying(50)
746,public,rest_framework_api_key_apikey,revoked,boolean
747,public,rest_framework_api_key_apikey,expiry_date,timestamp with time zone
748,public,rest_framework_api_key_apikey,hashed_key,character varying(150)
749,public,rest_framework_api_key_apikey,prefix,character varying(8)
