instance,n,axis,cell,strategy,balance_arm,span_coef,spatial_span_coef,stops_floor_penalty,max_vehicles_forced,time_global_span_coef,post_resequence,arc_lambda,arc_tau,cluster_neighbors,cluster_count,vehicles_per_cluster,warm_start,seed,starts,budget_mode,start_time_limit_sec,k,drops,degenerate_routes,travel_sec,balance,sigma_t_sec,dur_min_sec,dur_median_sec,dur_max_sec,crossings,worst_iou,interleave_per_route,walk_ratio,saturation_mean,sat_estimated,relleno_sec,msf_k_sec,relleno_msf_sec,deficit_sec,wall_clock_sec,t_osrm_sec,t_model_build_sec,t_first_solution_sec,t_metaheuristic_sec,t_extraction_sec
battery-sparse-n500,500,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,56.9,1,8,2,,4,1,per-start,120,9,0,0,19970,0.467,1647,4759,9657,10191,4,0.39,12.67,0.25,0.823,0.617,10528,13401,6569,6480,120.4,0.069,0.195,0.349,119.653,0.002
battery-sparse-n500,500,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,56.9,1,8,2,,5,1,per-start,120,10,0,0,20293,0.391,2171,4198,8782,10729,3,0.339,12.4,0.253,0.743,0.556,10870,13285,7008,13560,120.35,0.067,0.216,0.36,119.566,0.002
area-26-n157,157,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,48.1,1,2,4,,1,1,per-start,120,3,0,0,4457,0.638,1576,6356,6976,9965,0,0.305,14.0,0.191,0.719,0.581,2074,3618,839,3120,120.07,0.006,0.019,0.044,119.956,0.001
area-26-n157,157,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,48.1,1,2,4,,2,1,per-start,120,3,0,0,4501,0.847,537,7048,7972,8321,1,0.048,4.0,0.193,0.72,0.581,2118,3618,883,2760,120.07,0.007,0.019,0.047,119.952,0.001
area-26-n157,157,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,48.1,1,2,4,,3,1,per-start,120,3,0,0,4370,0.833,588,6933,7955,8322,0,0.048,4.0,0.188,0.717,0.581,1987,3618,752,2760,120.07,0.007,0.019,0.045,119.954,0.001
area-26-n157,157,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,48.1,1,2,4,,4,1,per-start,120,3,0,0,4235,0.791,769,6912,7425,8738,0,0.034,3.67,0.184,0.712,0.581,1852,3618,617,2760,120.07,0.006,0.019,0.048,119.951,0.001
area-26-n157,157,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,48.1,1,2,4,,5,1,per-start,120,3,0,0,4376,0.833,591,6928,7967,8321,0,0.048,4.0,0.188,0.716,0.581,1993,3618,758,2760,120.08,0.007,0.021,0.051,119.95,0.001
area-27-n72,72,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,29.8,1,1,7,,1,1,per-start,120,1,0,0,1504,1.0,0,10144,10144,10144,0,0.0,0.0,0.148,0.939,0.8,965,1303,201,0,120.03,0.002,0.004,0.016,119.981,0.0
area-27-n72,72,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,29.8,1,1,7,,2,1,per-start,120,1,0,0,1481,1.0,0,10121,10121,10121,0,0.0,0.0,0.146,0.937,0.8,942,1303,178,0,120.04,0.002,0.006,0.015,119.984,0.0
area-27-n72,72,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,29.8,1,1,7,,3,1,per-start,120,1,0,0,1481,1.0,0,10121,10121,10121,0,0.0,0.0,0.146,0.937,0.8,942,1303,178,0,120.03,0.002,0.005,0.015,119.979,0.0
area-27-n72,72,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,29.8,1,1,7,,4,1,per-start,120,1,0,0,1504,1.0,0,10144,10144,10144,0,0.0,0.0,0.148,0.939,0.8,965,1303,201,0,120.03,0.002,0.006,0.015,119.984,0.0
area-27-n72,72,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,29.8,1,1,7,,5,1,per-start,120,1,0,0,1481,1.0,0,10121,10121,10121,0,0.0,0.0,0.146,0.937,0.8,942,1303,178,0,120.04,0.003,0.005,0.016,119.983,0.001
area-29-n43,43,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,27.6,1,1,6,,1,1,per-start,94,1,0,0,999,1.0,0,6159,6159,6159,0,0.0,0.0,0.162,0.57,0.478,611,789,210,2040,94.03,0.001,0.005,0.007,93.993,0.001
area-29-n43,43,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,27.6,1,1,6,,2,1,per-start,94,1,0,0,999,1.0,0,6159,6159,6159,0,0.0,0.0,0.162,0.57,0.478,611,789,210,2040,94.03,0.001,0.003,0.007,93.993,0.0
area-29-n43,43,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,27.6,1,1,6,,3,1,per-start,94,1,0,0,999,1.0,0,6159,6159,6159,0,0.0,0.0,0.162,0.57,0.478,611,789,210,2040,94.02,0.003,0.002,0.007,93.992,0.0
area-29-n43,43,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,27.6,1,1,6,,4,1,per-start,94,1,0,0,999,1.0,0,6159,6159,6159,0,0.0,0.0,0.162,0.57,0.478,611,789,210,2040,94.03,0.001,0.005,0.007,93.992,0.0
area-29-n43,43,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,27.6,1,1,6,,5,1,per-start,94,1,0,0,999,1.0,0,6159,6159,6159,0,0.0,0.0,0.162,0.57,0.478,611,789,210,2040,94.02,0.001,0.002,0.009,93.991,0.0
reference-n1607,1607,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,44.1,1,24,2,,1,1,per-start,120,30,20,1,50200,0.011,2714,120,8762,10705,40,0.599,26.3,0.209,0.743,0.588,23229,30318,,40680,123.56,0.72,2.299,3.588,116.417,0.008
reference-n1607,1607,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,44.1,1,24,2,,2,1,per-start,120,30,0,1,50773,0.011,2400,120,8930,10742,34,0.484,29.23,0.208,0.752,0.595,23802,30318,20455,35880,123.75,0.725,2.562,3.736,116.24,0.008
reference-n1607,1607,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,44.1,1,24,2,,3,1,per-start,120,30,1,1,50873,0.011,2662,120,8710,10697,26,0.399,28.23,0.209,0.752,0.595,23902,30318,,36120,123.74,0.735,2.326,3.583,116.42,0.011
reference-n1607,1607,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,44.1,1,24,2,,4,1,per-start,120,29,0,1,52361,0.011,2758,120,9840,10750,32,0.447,35.1,0.214,0.783,0.616,25373,30416,21945,35521,123.87,0.881,2.381,3.549,116.456,0.012
reference-n1607,1607,config,cluster-r1-no-floor,spatial_term,no-floor,0,3,10000,,0,False,0.0,44.1,1,24,2,,5,1,per-start,120,30,79,1,46858,0.011,3019,120,8512,10719,26,0.726,27.87,0.204,0.711,0.566,19887,30318,,48000,123.51,0.746,2.184,3.519,116.484,0.007
