source,instance,n,cell,seed,k,travel_sec,relleno_sec,msf_k_sec,relleno_msf_sec
no-floor-balance-sweep-20260719.csv,area-26-n157,157,no-floor-span-c100,1,3,5306,2923,3618,1688
no-floor-balance-sweep-20260719.csv,area-26-n157,157,no-floor-span-c100,2,3,5306,2923,3618,1688
no-floor-balance-sweep-20260719.csv,area-26-n157,157,no-floor-span-c100,3,3,5306,2923,3618,1688
no-floor-balance-sweep-20260719.csv,area-27-n72,72,no-floor-span-c100,1,3,1472,948,788,684
no-floor-balance-sweep-20260719.csv,area-27-n72,72,no-floor-span-c100,2,3,1472,948,788,684
no-floor-balance-sweep-20260719.csv,area-27-n72,72,no-floor-span-c100,3,3,1472,948,788,684
no-floor-balance-sweep-20260719.csv,area-29-n43,43,no-floor-span-c100,1,2,880,501,685,195
no-floor-balance-sweep-20260719.csv,area-29-n43,43,no-floor-span-c100,2,2,880,501,685,195
no-floor-balance-sweep-20260719.csv,area-29-n43,43,no-floor-span-c100,3,2,880,501,685,195
no-floor-balance-sweep-20260719.csv,reference-n1607,1607,no-floor-span-c100,1,25,62955,35899,30823,32132
no-floor-balance-sweep-20260719.csv,reference-n1607,1607,no-floor-span-c100,2,25,62954,35898,30823,32131
no-floor-balance-sweep-20260719.csv,reference-n1607,1607,no-floor-span-c100,3,25,62955,35899,30823,32132
no-floor-balance-sweep-20260719.csv,battery-n50,50,no-floor-span-c1000,1,7,2815,1001,1137,1678
no-floor-balance-sweep-20260719.csv,battery-n50,50,no-floor-span-c1000,2,7,2815,1001,1137,1678
no-floor-balance-sweep-20260719.csv,battery-n50,50,no-floor-span-c1000,3,7,2815,1001,1137,1678
no-floor-balance-sweep-20260719.csv,battery-n100,100,no-floor-span-c1000,1,5,3927,1543,2092,1835
no-floor-balance-sweep-20260719.csv,battery-n100,100,no-floor-span-c1000,2,5,3927,1543,2092,1835
no-floor-balance-sweep-20260719.csv,battery-n100,100,no-floor-span-c1000,3,5,3927,1543,2092,1835
no-floor-balance-sweep-20260719.csv,battery-n200,200,no-floor-span-c1000,1,6,8052,4610,4292,3760
no-floor-balance-sweep-20260719.csv,battery-n200,200,no-floor-span-c1000,2,6,8052,4610,4292,3760
no-floor-balance-sweep-20260719.csv,battery-n200,200,no-floor-span-c1000,3,6,8052,4610,4292,3760
no-floor-balance-sweep-20260719.csv,battery-n400,400,no-floor-span-c1000,1,8,15461,9958,7178,8283
no-floor-balance-sweep-20260719.csv,battery-n400,400,no-floor-span-c1000,2,8,15461,9958,7178,8283
no-floor-balance-sweep-20260719.csv,battery-n400,400,no-floor-span-c1000,3,8,15554,10051,7178,8376
no-floor-balance-sweep-20260719.csv,battery-n800,800,no-floor-span-c1000,1,13,26877,17926,12300,14577
no-floor-balance-sweep-20260719.csv,battery-n800,800,no-floor-span-c1000,2,13,26889,17938,12300,14589
no-floor-balance-sweep-20260719.csv,battery-n800,800,no-floor-span-c1000,3,13,26888,17937,12300,14588
no-floor-balance-sweep-20260719.csv,battery-n1000,1000,no-floor-span-c1000,1,15,31080,20128,15438,15642
no-floor-balance-sweep-20260719.csv,battery-n1000,1000,no-floor-span-c1000,2,15,31080,20128,15438,15642
no-floor-balance-sweep-20260719.csv,battery-n1000,1000,no-floor-span-c1000,3,15,31096,20144,15438,15658
no-floor-balance-sweep-20260719.csv,battery-sparse-n250,250,no-floor-span-c1000,1,6,17518,9142,10927,6591
no-floor-balance-sweep-20260719.csv,battery-sparse-n250,250,no-floor-span-c1000,2,6,17518,9142,10927,6591
no-floor-balance-sweep-20260719.csv,battery-sparse-n250,250,no-floor-span-c1000,3,6,17518,9142,10927,6591
no-floor-balance-sweep-20260719.csv,battery-sparse-n500,500,no-floor-span-c1000,1,8,22594,13132,13517,9077
no-floor-balance-sweep-20260719.csv,battery-sparse-n500,500,no-floor-span-c1000,2,8,22594,13132,13517,9077
no-floor-balance-sweep-20260719.csv,battery-sparse-n500,500,no-floor-span-c1000,3,8,22594,13132,13517,9077
no-floor-balance-sweep-20260719.csv,area-26-n157,157,no-floor-span-c1000,1,7,6148,3827,2953,3195
no-floor-balance-sweep-20260719.csv,area-26-n157,157,no-floor-span-c1000,2,7,6148,3827,2953,3195
no-floor-balance-sweep-20260719.csv,area-26-n157,157,no-floor-span-c1000,3,7,6148,3827,2953,3195
no-floor-balance-sweep-20260719.csv,area-27-n72,72,no-floor-span-c1000,1,7,947,454,604,343
no-floor-balance-sweep-20260719.csv,area-27-n72,72,no-floor-span-c1000,2,7,947,454,604,343
no-floor-balance-sweep-20260719.csv,area-27-n72,72,no-floor-span-c1000,3,7,947,454,604,343
no-floor-balance-sweep-20260719.csv,area-29-n43,43,no-floor-span-c1000,1,6,776,434,476,300
no-floor-balance-sweep-20260719.csv,area-29-n43,43,no-floor-span-c1000,2,6,776,434,476,300
no-floor-balance-sweep-20260719.csv,area-29-n43,43,no-floor-span-c1000,3,6,776,434,476,300
no-floor-balance-sweep-20260719.csv,reference-n1607,1607,no-floor-span-c1000,1,25,65078,38022,30823,34255
no-floor-balance-sweep-20260719.csv,reference-n1607,1607,no-floor-span-c1000,2,25,64997,37941,30823,34174
no-floor-balance-sweep-20260719.csv,reference-n1607,1607,no-floor-span-c1000,3,25,65078,38022,30823,34255
no-floor-balance-sweep-20260719.csv,battery-n50,50,no-floor+reseq,1,1,3333,1266,2746,587
no-floor-balance-sweep-20260719.csv,battery-n50,50,no-floor+reseq,2,1,3333,1266,2746,587
no-floor-balance-sweep-20260719.csv,battery-n50,50,no-floor+reseq,3,1,3333,1266,2746,587
no-floor-balance-sweep-20260719.csv,battery-n100,100,no-floor+reseq,1,2,3994,1534,2601,1393
no-floor-balance-sweep-20260719.csv,battery-n100,100,no-floor+reseq,2,2,3994,1534,2601,1393
no-floor-balance-sweep-20260719.csv,battery-n100,100,no-floor+reseq,3,2,3994,1534,2601,1393
no-floor-balance-sweep-20260719.csv,battery-n200,200,no-floor+reseq,1,4,7035,3557,4541,2494
no-floor-balance-sweep-20260719.csv,battery-n200,200,no-floor+reseq,2,4,7035,3557,4541,2494
no-floor-balance-sweep-20260719.csv,battery-n200,200,no-floor+reseq,3,4,7035,3557,4541,2494
no-floor-balance-sweep-20260719.csv,battery-n400,400,no-floor+reseq,1,6,11758,6226,7477,4281
no-floor-balance-sweep-20260719.csv,battery-n400,400,no-floor+reseq,2,6,11758,6226,7477,4281
no-floor-balance-sweep-20260719.csv,battery-n400,400,no-floor+reseq,3,6,11758,6226,7477,4281
no-floor-balance-sweep-20260719.csv,battery-n800,800,no-floor+reseq,1,12,18915,9952,12392,6523
no-floor-balance-sweep-20260719.csv,battery-n800,800,no-floor+reseq,2,12,18915,9952,12392,6523
no-floor-balance-sweep-20260719.csv,battery-n800,800,no-floor+reseq,3,12,18915,9952,12392,6523
no-floor-balance-sweep-20260719.csv,battery-n1000,1000,no-floor+reseq,1,15,24313,13361,15438,8875
no-floor-balance-sweep-20260719.csv,battery-n1000,1000,no-floor+reseq,2,15,24313,13361,15438,8875
no-floor-balance-sweep-20260719.csv,battery-n1000,1000,no-floor+reseq,3,15,24313,13361,15438,8875
no-floor-balance-sweep-20260719.csv,battery-sparse-n250,250,no-floor+reseq,1,5,14498,6088,11132,3366
no-floor-balance-sweep-20260719.csv,battery-sparse-n250,250,no-floor+reseq,2,5,14498,6088,11132,3366
no-floor-balance-sweep-20260719.csv,battery-sparse-n250,250,no-floor+reseq,3,5,14498,6088,11132,3366
no-floor-balance-sweep-20260719.csv,battery-sparse-n500,500,no-floor+reseq,1,8,19646,10184,13517,6129
no-floor-balance-sweep-20260719.csv,battery-sparse-n500,500,no-floor+reseq,2,8,19646,10184,13517,6129
no-floor-balance-sweep-20260719.csv,battery-sparse-n500,500,no-floor+reseq,3,8,19737,10275,13517,6220
no-floor-balance-sweep-20260719.csv,area-26-n157,157,no-floor+reseq,1,3,4186,1803,3618,568
no-floor-balance-sweep-20260719.csv,area-26-n157,157,no-floor+reseq,2,3,4186,1803,3618,568
no-floor-balance-sweep-20260719.csv,area-26-n157,157,no-floor+reseq,3,3,4186,1803,3618,568
no-floor-balance-sweep-20260719.csv,area-27-n72,72,no-floor+reseq,1,1,1456,917,1303,153
no-floor-balance-sweep-20260719.csv,area-27-n72,72,no-floor+reseq,2,1,1456,917,1303,153
no-floor-balance-sweep-20260719.csv,area-27-n72,72,no-floor+reseq,3,1,1456,917,1303,153
no-floor-balance-sweep-20260719.csv,area-29-n43,43,no-floor+reseq,1,1,956,568,789,167
no-floor-balance-sweep-20260719.csv,area-29-n43,43,no-floor+reseq,2,1,956,568,789,167
no-floor-balance-sweep-20260719.csv,area-29-n43,43,no-floor+reseq,3,1,956,568,789,167
no-floor-balance-sweep-20260719.csv,reference-n1607,1607,no-floor+reseq,1,25,49701,22645,30823,18878
no-floor-balance-sweep-20260719.csv,reference-n1607,1607,no-floor+reseq,2,25,49701,22645,30823,18878
no-floor-balance-sweep-20260719.csv,reference-n1607,1607,no-floor+reseq,3,25,49701,22645,30823,18878
stops-floor-sweep-20260720.csv,battery-n50,50,actual,1,2,8399,6375,1975,6424
stops-floor-sweep-20260720.csv,battery-n50,50,actual,2,2,8399,6375,1975,6424
stops-floor-sweep-20260720.csv,battery-n50,50,actual,3,2,8399,6375,1975,6424
stops-floor-sweep-20260720.csv,battery-n100,100,actual,1,2,4244,1784,2601,1643
stops-floor-sweep-20260720.csv,battery-n100,100,actual,2,2,4244,1784,2601,1643
stops-floor-sweep-20260720.csv,battery-n100,100,actual,3,2,4244,1784,2601,1643
stops-floor-sweep-20260720.csv,battery-n200,200,actual,1,4,8254,4776,4541,3713
stops-floor-sweep-20260720.csv,battery-n200,200,actual,2,4,8254,4776,4541,3713
stops-floor-sweep-20260720.csv,battery-n200,200,actual,3,4,8254,4776,4541,3713
stops-floor-sweep-20260720.csv,battery-n400,400,actual,1,7,14557,9039,7314,7243
stops-floor-sweep-20260720.csv,battery-n400,400,actual,2,7,14557,9039,7314,7243
stops-floor-sweep-20260720.csv,battery-n400,400,actual,3,7,14557,9039,7314,7243
stops-floor-sweep-20260720.csv,battery-n800,800,actual,1,12,19901,10938,12392,7509
stops-floor-sweep-20260720.csv,battery-n800,800,actual,2,12,19767,10804,12392,7375
stops-floor-sweep-20260720.csv,battery-n800,800,actual,3,12,19901,10938,12392,7509
stops-floor-sweep-20260720.csv,battery-n1000,1000,actual,1,15,26875,15923,15438,11437
stops-floor-sweep-20260720.csv,battery-n1000,1000,actual,2,15,26875,15923,15438,11437
stops-floor-sweep-20260720.csv,battery-n1000,1000,actual,3,15,26615,15663,15438,11177
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,actual,1,5,15734,7324,11132,4602
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,actual,2,5,15734,7324,11132,4602
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,actual,3,5,15734,7324,11132,4602
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,actual,1,9,23196,13754,13401,9795
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,actual,2,9,23225,13783,13401,9824
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,actual,3,9,23234,13792,13401,9833
stops-floor-sweep-20260720.csv,area-26-n157,157,actual,1,3,4962,2579,3618,1344
stops-floor-sweep-20260720.csv,area-26-n157,157,actual,2,3,4962,2579,3618,1344
stops-floor-sweep-20260720.csv,area-26-n157,157,actual,3,3,4962,2579,3618,1344
stops-floor-sweep-20260720.csv,area-27-n72,72,actual,1,2,5738,5207,914,4824
stops-floor-sweep-20260720.csv,area-27-n72,72,actual,2,2,5738,5207,914,4824
stops-floor-sweep-20260720.csv,area-27-n72,72,actual,3,2,5738,5207,914,4824
stops-floor-sweep-20260720.csv,area-29-n43,43,actual,1,1,2022,1634,789,1233
stops-floor-sweep-20260720.csv,area-29-n43,43,actual,2,1,2022,1634,789,1233
stops-floor-sweep-20260720.csv,area-29-n43,43,actual,3,1,2022,1634,789,1233
stops-floor-sweep-20260720.csv,reference-n1607,1607,actual,1,25,60566,33510,30823,29743
stops-floor-sweep-20260720.csv,reference-n1607,1607,actual,2,25,60679,33623,30823,29856
stops-floor-sweep-20260720.csv,reference-n1607,1607,actual,3,25,60651,33595,30823,29828
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor,1,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor,2,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor,3,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor,1,2,4277,1817,2601,1676
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor,2,2,4277,1817,2601,1676
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor,3,2,4277,1817,2601,1676
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor,1,4,7942,4464,4541,3401
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor,2,4,7942,4464,4541,3401
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor,3,4,7942,4464,4541,3401
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor,1,6,12896,7364,7477,5419
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor,2,6,12896,7364,7477,5419
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor,3,6,12896,7364,7477,5419
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor,1,12,21192,12229,12392,8800
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor,2,12,21192,12229,12392,8800
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor,3,12,21192,12229,12392,8800
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor,1,15,26980,16028,15438,11542
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor,2,15,26980,16028,15438,11542
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor,3,15,26980,16028,15438,11542
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor,1,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor,2,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor,3,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor,1,8,21664,12202,13517,8147
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor,2,8,20935,11473,13517,7418
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor,3,8,21062,11600,13517,7545
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor,1,3,4300,1917,3618,682
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor,2,3,4300,1917,3618,682
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor,3,3,4300,1917,3618,682
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor,1,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor,2,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor,3,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor,1,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor,2,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor,3,1,999,611,789,210
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor,1,25,52142,25086,30823,21319
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor,2,25,52083,25027,30823,21260
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor,3,25,52214,25158,30823,21391
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops5,1,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops5,2,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops5,3,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops5,1,2,4277,1817,2601,1676
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops5,2,2,4277,1817,2601,1676
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops5,3,2,4277,1817,2601,1676
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops5,1,4,7942,4464,4541,3401
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops5,2,4,7942,4464,4541,3401
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops5,3,4,7942,4464,4541,3401
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops5,1,6,12685,7153,7477,5208
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops5,2,6,12685,7153,7477,5208
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops5,3,6,12685,7153,7477,5208
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops5,1,12,21192,12229,12392,8800
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops5,2,12,21192,12229,12392,8800
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops5,3,12,21192,12229,12392,8800
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops5,1,15,26980,16028,15438,11542
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops5,2,15,26980,16028,15438,11542
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops5,3,15,26980,16028,15438,11542
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops5,1,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops5,2,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops5,3,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops5,1,8,21664,12202,13517,8147
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops5,2,8,21664,12202,13517,8147
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops5,3,8,21664,12202,13517,8147
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops5,1,3,4300,1917,3618,682
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops5,2,3,4300,1917,3618,682
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops5,3,3,4300,1917,3618,682
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops5,1,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops5,2,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops5,3,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops5,1,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops5,2,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops5,3,1,999,611,789,210
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops5,1,25,58271,31215,30823,27448
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops5,2,25,58316,31260,30823,27493
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops5,3,25,58271,31215,30823,27448
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops10,1,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops10,2,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops10,3,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops10,1,2,4274,1814,2601,1673
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops10,2,2,4274,1814,2601,1673
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops10,3,2,4274,1814,2601,1673
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops10,1,4,8086,4608,4541,3545
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops10,2,4,8086,4608,4541,3545
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops10,3,4,8086,4608,4541,3545
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops10,1,6,12905,7373,7477,5428
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops10,2,6,12905,7373,7477,5428
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops10,3,6,12905,7373,7477,5428
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops10,1,12,21192,12229,12392,8800
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops10,2,12,21192,12229,12392,8800
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops10,3,12,21192,12229,12392,8800
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops10,1,15,26980,16028,15438,11542
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops10,2,15,26980,16028,15438,11542
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops10,3,15,26980,16028,15438,11542
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops10,1,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops10,2,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops10,3,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops10,1,8,21664,12202,13517,8147
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops10,2,8,21664,12202,13517,8147
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops10,3,8,21664,12202,13517,8147
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops10,1,3,4300,1917,3618,682
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops10,2,3,4300,1917,3618,682
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops10,3,3,4300,1917,3618,682
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops10,1,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops10,2,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops10,3,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops10,1,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops10,2,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops10,3,1,999,611,789,210
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops10,1,25,58330,31274,30823,27507
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops10,2,25,58413,31357,30823,27590
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops10,3,25,58288,31232,30823,27465
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops15,1,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops15,2,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-stops15,3,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops15,1,2,4274,1814,2601,1673
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops15,2,2,4274,1814,2601,1673
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-stops15,3,2,4274,1814,2601,1673
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops15,1,4,8140,4662,4541,3599
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops15,2,4,8140,4662,4541,3599
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-stops15,3,4,8140,4662,4541,3599
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops15,1,6,15709,10177,7477,8232
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops15,2,6,15709,10177,7477,8232
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-stops15,3,6,15709,10177,7477,8232
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops15,1,12,21192,12229,12392,8800
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops15,2,12,21192,12229,12392,8800
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-stops15,3,12,21192,12229,12392,8800
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops15,1,15,27462,16510,15438,12024
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops15,2,15,27462,16510,15438,12024
stops-floor-sweep-20260720.csv,battery-n1000,1000,no-floor-stops15,3,15,27462,16510,15438,12024
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops15,1,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops15,2,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n250,250,no-floor-stops15,3,5,15497,7087,11132,4365
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops15,1,8,20935,11473,13517,7418
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops15,2,8,20935,11473,13517,7418
stops-floor-sweep-20260720.csv,battery-sparse-n500,500,no-floor-stops15,3,8,21062,11600,13517,7545
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops15,1,3,4437,2054,3618,819
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops15,2,3,4437,2054,3618,819
stops-floor-sweep-20260720.csv,area-26-n157,157,no-floor-stops15,3,3,4437,2054,3618,819
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops15,1,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops15,2,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-27-n72,72,no-floor-stops15,3,1,1481,942,1303,178
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops15,1,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops15,2,1,999,611,789,210
stops-floor-sweep-20260720.csv,area-29-n43,43,no-floor-stops15,3,1,999,611,789,210
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops15,1,25,58896,31840,30823,28073
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops15,2,25,59081,32025,30823,28258
stops-floor-sweep-20260720.csv,reference-n1607,1607,no-floor-stops15,3,25,59125,32069,30823,28302
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-lowfloor3600,1,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-lowfloor3600,2,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n50,50,no-floor-lowfloor3600,3,1,3419,1352,2746,673
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-lowfloor3600,1,2,4274,1814,2601,1673
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-lowfloor3600,2,2,4274,1814,2601,1673
stops-floor-sweep-20260720.csv,battery-n100,100,no-floor-lowfloor3600,3,2,4274,1814,2601,1673
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-lowfloor3600,1,4,7974,4496,4541,3433
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-lowfloor3600,2,4,7974,4496,4541,3433
stops-floor-sweep-20260720.csv,battery-n200,200,no-floor-lowfloor3600,3,4,7974,4496,4541,3433
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-lowfloor3600,1,6,12827,7295,7477,5350
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-lowfloor3600,2,6,12827,7295,7477,5350
stops-floor-sweep-20260720.csv,battery-n400,400,no-floor-lowfloor3600,3,6,12827,7295,7477,5350
stops-floor-sweep-20260720.csv,battery-n800,800,no-floor-lowfloor3600,1,12,20873,11910,12392,8481
